416,346110,-2409,9892,-7533,-50,-28,74,-50,-3,0,1,1
417,346944,-4950,10454,-5554,-49,-44,75,-36,-5,0,1,1
418,347778,-6961,9922,-3004,-43,-58,71,-15,-2,0,1,1
419,348612,-8570,8913,-379,-35,-68,62,6,0,0,1,1
420,349446,-9895,7467,2379,-49,-76,47,24,-5,0,1,1
421,350280,-10388,5467,4864,-57,-78,32,41,-5,0,1,1
422,351114,-9919,2967,6908,-44,-72,13,57,-2,0,1,1
423,351948,-8930,374,8526,-29,-64,-6,68,-2,0,1,1
424,352782,-7529,-2362,9881,-10,-50,-27,75,-2,0,1,1
425,353616,-5529,-4916,10457,12,-34,-43,76,-1,0,1,1
426,354450,-2971,-6946,9961,44,-15,-57,73,0,0,1,1
427,355284,-330,-8566,8942,46,8,-69,63,2,0,1,1
428,356118,2400,-9890,7539,50,27,-76,52,4,0,1,1
429,356952,4945,-10451,5551,44,41,-76,34,0,0,1,1
430,357786,6959,-9919,3004,44,58,-70,16,4,0,1,1
431,358620,8565,-8904,371,32,69,-62,-7,0,0,1,1
432,359454,9894,-7473,-2369,53,75,-48,-25,3,0,1,1
433,360288,10389,-5468,-4863,59,78,-32,-42,4,0,1,1
434,361122,9922,-2976,-6901,45,75,-14,-57,4,0,1,1
435,361956,8933,-370,-8531,32,63,8,-69,2,0,1,1
436,362790,7537,2358,-9884,11,51,26,-75,1,0,1,1
437,363624,5534,4916,-10463,-14,35,45,-77,2,0,1,1
438,364458,2971,6938,-9956,-48,14,56,-72,-2,0,1,1
439,365292,333,8565,-8940,-43,-7,69,-64,-2,0,1,1
440,366126,-2403,9890,-7538,-52,-27,75,-52,-4,0,1,1
441,366960,-4947,10455,-5557,-48,-43,75,-36,-4,0,1,1
442,367794,-6957,9918,-3007,-45,-57,71,-15,0,0,1,1
443,368628,-8571,8912,-377,-35,-69,61,5,-2,0,1,1
444,369462,-9898,7474,2369,-54,-78,49,25,-5,0,1,1
445,370296,-10393,5475,4863,-55,-78,32,42,-5,0,1,1
446,371130,-9907,2967,6903,-37,-74,13,56,-4,0,1,1
447,371964,-8935,370,8527,-38,-65,-6,68,-2,0,1,1
448,372798,-7530,-2355,9883,-2,-52,-28,76,-3,0,1,1
449,373632,-5539,-4913,10459,7,-36,-44,77,-2,0,1,1
450,374466,-2970,-6939,9957,48,-13,-59,72,0,0,1,1
451,375300,-332,-8564,8940,44,7,-67,62,2,0,1,1
452,376134,2401,-9890,7539,51,27,-75,49,1,0,1,1
453,376968,4935,-10450,5558,42,43,-75,35,2,0,1,1
454,377802,6959,-9921,3008,46,56,-70,15,1,0,1,1
455,378636,8568,-8904,370,34,69,-61,-5,3,0,1,1
456,379470,9898,-7479,-2369,51,76,-49,-24,3,0,1,1
457,380304,10388,-5476,-4859,54,77,-31,-42,4,0,1,1
458,381138,9918,-2975,-6898,45,72,-14,-56,2,0,1,1
459,381972,8928,-370,-8528,30,64,7,-68,3,0,1,1
460,382806,7538,2354,-9882,10,51,28,-75,4,0,1,1
461,383640,5544,4909,-10465,-12,34,44,-77,1,0,1,1
462,384474,2977,6934,-9957,-46,14,57,-73,-1,0,1,1
463,385308,330,8563,-8938,-46,-6,69,-63,-1,0,1,1
464,386142,-2403,9892,-7539,-50,-26,75,-51,-2,0,1,1
465,386976,-4946,10457,-5561,-50,-43,75,-34,-2,0,1,1
466,387810,-6950,9920,-3012,-43,-57,70,-15,-3,0,1,1
467,388644,-8570,8907,-375,-37,-70,61,5,-4,0,1,1
468,389478,-9892,7477,2369,-45,-75,49,25,-1,0,1,1
469,390312,-10392,5475,4858,-59,-77,32,42,-3,0,1,1
470,391146,-9917,2977,6897,-42,-72,13,56,-3,0,1,1
471,391980,-8929,370,8524,-34,-66,-9,68,-6,0,1,1
472,392814,-7535,-2349,9880,-5,-51,-27,76,-1,0,1,1
473,393648,-5546,-4911,10463,6,-34,-44,77,-1,0,1,1
474,394482,-2970,-6938,9959,51,-17,-57,71,-4,0,1,1
475,395316,-333,-8566,8941,42,5,-69,64,0,0,1,1
476,396150,2399,-9892,7540,48,25,-75,51,2,0,1,1
477,396984,4935,-10451,5563,47,43,-75,34,2,0,1,1
478,397818,6957,-9921,3009,45,58,-69,16,5,0,1,1
479,398652,8568,-8905,373,37,68,-62,-6,-1,0,1,1
480,399486,9900,-7478,-2372,50,75,-48,-26,1,0,1,1
481,400320,10396,-5482,-4859,55,77,-32,-41,3,0,1,1
482,401154,9920,-2979,-6893,49,74,-13,-56,5,0,1,1
483,401988,8921,-366,-8526,29,63,7,-69,2,0,1,1
484,402822,7533,2356,-9881,8,51,26,-77,0,0,1,1
485,403656,5547,4910,-10464,-7,35,44,-76,3,0,1,1
486,404490,2981,6930,-9960,-49,14,58,-71,0,0,1,1
487,405324,333,8562,-8937,-42,-9,70,-64,-3,0,1,1
488,406158,-2407,9890,-7537,-54,-28,74,-51,-5,0,1,1
489,406992,-4941,10462,-5568,-47,-42,76,-35,-1,0,1,1
490,407826,-6953,9922,-3016,-47,-57,70,-15,-2,0,1,1
491,408660,-8565,8909,-378,-34,-68,61,6,-2,0,1,1
492,409494,-9895,7472,2375,-48,-76,49,25,-2,0,1,1
493,410328,-10396,5479,4859,-58,-77,33,42,-2,0,1,1
494,411162,-9921,2974,6897,-49,-71,13,58,0,0,1,1
495,411996,-8927,372,8524,-30,-65,-7,68,-4,0,1,1
496,412830,-7529,-2355,9881,-4,-52,-27,75,-3,0,1,1
497,413664,-5543,-4913,10461,5,-34,-43,77,0,0,1,1
498,414498,-2974,-6934,9959,50,-14,-58,72,-1,0,1,1
499,415332,-333,-8564,8938,41,7,-69,63,1,0,1,1
500,416166,2404,-9890,7537,52,26,-77,50,-1,0,1,1
501,417000,4942,-10457,5560,45,44,-77,35,2,0,1,1
502,417834,6959,-9925,3011,45,56,-71,16,1,0,1,1
503,418668,8568,-8905,370,34,69,-62,-4,3,0,1,1
504,419502,9898,-7474,-2376,49,76,-49,-25,2,0,1,1
505,420336,10395,-5474,-4863,57,77,-32,-42,3,0,1,1
506,421170,9920,-2977,-6899,44,73,-12,-57,4,0,1,1
507,422004,8929,-372,-8524,33,64,7,-67,3,0,1,1
508,422838,7527,2361,-9885,3,50,27,-75,1,0,1,1
509,423672,5542,4914,-10464,-8,33,44,-76,1,0,1,1
510,424506,2974,6939,-9961,-48,13,57,-72,-1,0,1,1
511,425340,333,8563,-8938,-42,-6,68,-64,-1,0,1,1
512,426174,-2411,9890,-7532,-53,-26,74,-51,-3,0,1,1
513,427008,-4945,10458,-5564,-50,-42,74,-36,-4,0,1,1
514,427842,-6958,9924,-3014,-48,-57,70,-16,-3,0,1,1
515,428676,-8566,8910,-378,-34,-69,61,6,-2,0,1,1
516,429510,-9894,7469,2376,-48,-75,47,24,-3,0,1,1
517,430344,-10398,5471,4867,-59,-78,34,40,-3,0,1,1
518,431178,-9925,2977,6904,-44,-73,13,57,-4,0,1,1
519,432012,-8930,368,8531,-30,-65,-7,68,-4,0,1,1
520,432846,-7528,-2360,9881,-7,-51,-26,75,-2,0,1,1
521,433680,-5526,-4922,10460,12,-34,-44,76,-2,0,1,1
522,434514,-2971,-6939,9958,48,-14,-59,71,-2,0,1,1
523,435348,-329,-8566,8939,44,8,-68,64,4,0,1,1
524,436182,2406,-9888,7532,50,26,-75,50,0,0,1,1
525,437016,4946,-10453,5552,45,43,-73,36,5,0,1,1
526,437850,6963,-9923,3005,44,58,-70,15,3,0,1,1
527,438684,8572,-8908,369,34,67,-61,-5,2,0,1,1
528,439518,9903,-7470,-2380,53,73,-48,-26,0,0,1,1
529,440352,10393,-5466,-4868,59,77,-33,-42,2,0,1,1
530,441186,9927,-2973,-6904,49,74,-13,-56,6,0,1,1
531,442020,8926,-365,-8531,30,65,8,-68,5,0,1,1
532,442854,7526,2364,-9885,5,52,27,-75,4,0,1,1
533,443688,5528,4923,-10463,-12,33,44,-76,1,0,1,1
534,444522,2974,6942,-9962,-47,14,56,-72,-1,0,1,1
535,445356,325,8567,-8936,-44,-7,70,-65,-2,0,1,1
536,446190,-2411,9890,-7532,-53,-26,74,-50,-2,0,1,1
537,447024,-4959,10457,-5550,-51,-44,75,-35,-4,0,1,1
538,447858,-6960,9925,-3011,-46,-58,70,-14,-3,0,1,1
539,448692,-8576,8912,-372,-36,-69,61,4,-4,0,1,1
540,449526,-9896,7470,2380,-46,-75,47,25,-4,0,1,1
541,450360,-10399,5466,4872,-61,-79,32,41,-6,0,1,1
542,451194,-9917,2968,6907,-41,-72,13,58,-1,0,1,1
543,452028,-8928,367,8529,-32,-65,-7,68,-3,0,1,1
544,452862,-7524,-2362,9881,-5,-51,-26,76,-1,0,1,1
545,453696,-5523,-4924,10459,12,-34,-43,78,0,0,1,1
546,454530,-2964,-6947,9959,48,-13,-58,71,1,0,1,1
547,455364,-327,-8567,8938,44,7,-68,65,3,0,1,1
548,456198,2409,-9890,7530,49,26,-76,50,0,0,1,1
549,457032,4949,-10451,5548,45,41,-75,34,0,0,1,1
550,457866,6967,-9924,3005,48,57,-70,14,2,0,1,1
551,458700,8574,-8904,362,32,68,-62,-6,0,0,1,1
552,459534,9903,-7471,-2381,52,77,-49,-24,4,0,1,1
553,460368,10395,-5465,-4872,58,78,-33,-42,3,0,1,1
554,461202,9923,-2967,-6906,50,73,-14,-56,4,0,1,1
555,462036,8926,-364,-8532,30,65,9,-68,6,0,1,1
556,462870,7521,2367,-9885,2,51,28,-76,4,0,1,1
557,463704,5526,4922,-10460,-12,33,44,-74,3,0,1,1
558,464538,2966,6946,-9961,-50,13,59,-72,1,0,1,1
559,465372,325,8570,-8934,-39,-6,69,-64,0,0,1,1
560,466206,-2413,9892,-7531,-52,-26,76,-51,-1,0,1,1
561,467040,-4956,10454,-5551,-52,-42,75,-35,-2,0,1,1
562,467874,-6965,9925,-3007,-47,-59,70,-16,-4,0,1,1
563,468708,-8578,8913,-372,-37,-69,62,6,-1,0,1,1
564,469542,-9907,7474,2382,-50,-76,48,24,-4,0,1,1
565,470376,-10410,5475,4874,-61,-77,33,41,-4,0,1,1
566,471210,-9917,2967,6911,-39,-72,14,56,-3,0,1,1
567,472044,-8912,357,8525,-30,-64,-8,66,-5,0,1,1
568,472878,-7516,-2361,9874,-4,-51,-27,76,-2,0,1,1
569,473712,-5519,-4928,10454,7,-34,-44,76,-3,0,1,1
570,474546,-2971,-6938,9960,51,-15,-59,72,-2,0,1,1
571,475380,-325,-8570,8939,44,6,-68,64,2,0,1,1
572,476214,2409,-9890,7532,51,26,-75,51,2,0,1,1
573,477048,4949,-10450,5550,50,44,-76,34,2,0,1,1
574,477882,6965,-9923,3004,45,57,-71,15,0,0,1,1
575,478716,8577,-8906,368,39,69,-61,-7,0,0,1,1
576,479550,9904,-7477,-2376,51,76,-47,-25,4,0,1,1
577,480384,10398,-5472,-4869,57,76,-32,-42,2,0,1,1
578,481218,9916,-2967,-6904,45,72,-13,-56,3,0,1,1
579,482052,8926,-365,-8531,30,64,7,-68,4,0,1,1
580,482886,7524,2362,-9882,4,50,27,-75,2,0,1,1
581,483720,5532,4915,-10458,-11,35,44,-76,3,0,1,1
582,484554,2966,6942,-9957,-49,14,58,-73,-1,0,1,1
583,485388,331,8564,-8938,-43,-6,70,-64,0,0,1,1
584,486222,-2415,9893,-7534,-56,-27,76,-50,-1,0,1,1
585,487056,-4950,10454,-5552,-47,-43,74,-36,-4,0,1,1
586,487890,-6293,9223,-3097,-167,-67,82,-13,2,0,1,1
587,488724,-2936,3693,-379,377,-126,117,6,-2,0,1,1
588,489558,-6880,4637,1880,-364,-186,158,26,-2,0,1,1
589,490392,-5111,877,4673,439,-241,194,42,-5,0,1,1
590,491226,-8191,1290,6557,-344,-276,215,56,-6,0,1,1
591,492060,-6795,-1390,8595,410,-297,223,69,-5,0,1,1
592,492894,-6571,-3537,9915,-192,-305,218,80,-7,0,1,1
593,493728,-5382,-5010,10640,248,-295,205,86,-4,0,1,1
594,494562,-3490,-6520,9997,-12,-264,178,83,-3,0,1,1
595,495396,-2895,-6340,9301,66,-214,135,76,-3,0,1,1
596,496230,2,-7256,7366,111,-150,87,60,-3,0,1,1
597,497064,874,-6550,5575,-101,-79,37,38,-4,0,1,1
598,497898,3438,-6341,3058,155,-9,-6,14,-1,0,1,1
599,498732,3744,-4471,534,-193,60,-46,-12,2,1,1,1
600,499566,5699,-3430,-2155,113,118,-84,-34,0,1,1,1
601,500400,6082,-1692,-4568,-178,167,-114,-51,2,1,1,1
602,501234,6855,-190,-6629,36,205,-134,-65,5,1,1,1
603,502068,6452,1701,-8313,-160,227,-146,-79,2,1,1,1
604,502902,6061,3538,-9649,-50,235,-143,-86,6,1,1,1
605,503736,5100,5077,-10314,-136,225,-130,-91,4,1,1,1
606,504570,3736,6131,-9954,-87,192,-103,-86,3,1,1,1
607,505404,2134,6779,-9013,-99,144,-65,-78,1,1,1,1
608,506238,289,7018,-7388,-81,84,-24,-60,0,1,1,1
609,507072,-1264,6676,-5456,-44,19,20,-40,-1,1,1,1
610,507906,-2800,5942,-3175,-34,-47,61,-16,-2,1,1,1
611,508740,-4146,4941,-764,30,-111,100,8,-3,1,1,1
612,509574,-5560,3699,1863,2,-170,133,32,-4,1,1,1
613,510408,-6316,2042,4331,58,-217,164,49,-4,1,1,1
614,511242,-6747,277,6512,42,-255,185,64,-6,1,1,1
615,512076,-6657,-1593,8330,80,-280,194,79,-7,1,1,1
616,512910,-6174,-3345,9606,86,-288,193,88,-7,1,1,1
617,513744,-5347,-4830,10272,96,-274,176,93,-5,1,1,1
618,514578,-3880,-5911,9891,100,-242,148,90,-4,1,1,1
619,515412,-2183,-6696,8974,95,-194,110,79,-5,1,1,1
620,516246,-417,-6965,7463,82,-132,65,64,-3,1,1,1
621,517080,1173,-6555,5439,58,-62,16,42,-4,1,1,1
622,517914,2665,-5750,3120,36,8,-26,15,-3,1,1,1
623,518748,3901,-4574,668,-5,76,-65,-10,1,1,1,1
624,519582,5349,-3422,-1935,-7,134,-103,-31,0,1,1,1
625,520416,6156,-1825,-4369,-37,182,-130,-51,0,1,1,1
626,521250,6622,-167,-6495,-41,221,-151,-67,3,1,1,1
627,522084,6435,1734,-8240,-71,243,-160,-78,5,1,1,1
628,522918,5950,3439,-9472,-83,251,-158,-88,5,1,1,1
629,523752,5167,4909,-10174,-98,238,-143,-93,2,1,1,1
630,524586,3782,5916,-9790,-91,208,-115,-89,4,1,1,1
631,525420,2095,6719,-8916,-101,161,-76,-79,6,1,1,1
632,526254,382,6965,-7419,-73,98,-35,-64,-2,1,1,1
633,527088,-1167,6517,-5412,-62,33,9,-41,0,1,1,1
634,527922,-2635,5743,-3142,-35,-37,51,-17,-3,1,1,1
635,528756,-3986,4718,-722,10,-101,90,8,-2,1,1,1
636,529590,-5426,3582,1847,2,-159,126,30,-4,1,1,1
637,530424,-6236,1992,4281,36,-207,154,49,-4,1,1,1
638,531258,-6649,260,6424,36,-244,173,66,-5,1,1,1
639,532092,-6470,-1644,8178,63,-266,183,79,-4,1,1,1
640,532926,-5985,-3405,9466,77,-275,179,88,-8,1,1,1
641,533760,-5235,-4840,10164,88,-264,163,92,-9,1,1,1
642,534594,-3845,-5818,9747,84,-232,135,91,-6,1,1,1
643,535428,-2109,-6633,8842,100,-183,98,81,-4,0,1,1
644,536262,-415,-6918,7404,71,-122,52,64,-5,0,1,1
645,537096,1148,-6458,5376,66,-53,5,43,-5,0,1,1
646,537930,2614,-5668,3088,34,18,-36,18,0,0,1,1
647,538764,3866,-4497,631,1,85,-74,-8,2,0,1,1
648,539598,5289,-3358,-1933,-2,141,-110,-32,-1,0,1,1
649,540432,6073,-1765,-4340,-32,189,-140,-49,0,0,1,1
650,541266,6530,-139,-6414,-24,226,-159,-65,2,0,1,1
651,542100,6300,1777,-8139,-62,252,-168,-80,4,0,1,1
652,542934,5837,3471,-9379,-70,258,-168,-88,1,0,1,1
653,543768,5094,4905,-10087,-88,248,-150,-93,5,0,1,1
654,544602,3746,5857,-9679,-76,215,-126,-90,-1,0,1,1
655,545436,2051,6655,-8805,-99,168,-87,-81,0,0,1,1
656,546270,376,6920,-7358,-62,108,-43,-65,0,0,1,1
657,547104,-1174,6448,-5337,-64,40,0,-42,-2,0,1,1
658,547938,-2646,5684,-3075,-36,-28,43,-17,-2,0,1,1
659,548772,-3897,4561,-659,5,-93,83,10,-1,0,1,1
660,549606,-5324,3432,1889,-3,-151,116,31,-4,0,1,1
661,550440,-6076,1851,4263,38,-200,144,50,-6,0,1,1
662,551274,-6527,191,6363,27,-237,167,67,-3,0,1,1
663,552108,-6328,-1719,8111,65,-261,174,81,-6,0,1,1
664,552942,-5860,-3476,9404,68,-268,171,91,-7,0,1,1
665,553776,-5137,-4876,10096,82,-255,156,92,-6,0,1,1
666,554610,-3765,-5810,9655,80,-225,127,90,-8,0,1,1
667,555444,-2084,-6584,8762,94,-176,90,80,-6,0,1,1
668,556278,-400,-6861,7324,64,-114,44,66,-5,0,1,1
669,557112,1163,-6414,5314,63,-47,2,42,-3,0,1,1
670,557946,2651,-5642,3023,31,23,-41,18,1,0,1,1
671,558780,3857,-4445,593,6,89,-80,-9,-1,0,1,1
672,559614,5248,-3286,-1966,-4,147,-116,-31,0,0,1,1
673,560448,6030,-1743,-4312,-25,194,-143,-48,3,0,1,1
674,561282,6486,-134,-6379,-26,232,-164,-66,2,0,1,1
675,562116,6253,1780,-8090,-57,255,-173,-81,2,0,1,1
676,562950,5787,3504,-9360,-68,262,-168,-88,6,0,1,1
677,563784,5061,4919,-10061,-81,250,-155,-93,2,0,1,1
678,564618,3694,5847,-9615,-75,218,-127,-92,-1,0,1,1
679,565452,2021,6610,-8727,-96,172,-90,-81,1,0,1,1
680,566286,360,6872,-7298,-66,112,-47,-64,1,0,1,1
681,567120,-1218,6418,-5267,-67,42,-3,-40,-1,0,1,1
682,567954,-2664,5629,-3005,-39,-26,39,-16,-3,0,1,1
683,568788,-3894,4477,-585,-2,-91,78,10,-3,0,1,1
684,569622,-5227,3298,1932,2,-147,113,31,-4,0,1,1
685,570456,-6003,1769,4261,27,-196,142,51,-3,0,1,1
686,571290,-6445,128,6348,31,-233,162,68,-3,0,1,1
687,572124,-6256,-1765,8074,54,-257,172,81,-3,0,1,1
688,572958,-5774,-3528,9373,71,-264,167,90,-7,0,1,1
689,573792,-5081,-4899,10059,79,-251,152,93,-5,0,1,1
690,574626,-3703,-5821,9603,79,-220,124,91,-5,0,1,1
691,575460,-2014,-6580,8693,99,-171,87,82,-2,0,1,1
692,576294,-351,-6862,7283,69,-111,43,65,-2,0,1,1
693,577128,1215,-6399,5250,67,-43,-2,44,-2,0,1,1
694,577962,2670,-5607,2974,37,26,-44,17,-1,0,1,1
695,578796,3866,-4389,531,8,91,-82,-9,0,0,1,1
696,579630,5193,-3200,-1992,1,149,-118,-31,0,0,1,1
697,580464,5952,-1658,-4320,-26,198,-146,-50,2,0,1,1
698,581298,6423,-79,-6369,-25,237,-166,-67,4,0,1,1
699,582132,6211,1800,-8069,-59,257,-174,-82,1,0,1,1
700,582966,5738,3529,-9334,-68,264,-172,-89,3,0,1,1
701,583800,5032,4922,-10039,-85,252,-156,-95,1,0,1,1
702,584634,3642,5844,-9564,-78,221,-127,-92,2,0,1,1
703,585468,1991,6585,-8675,-99,173,-92,-82,-1,0,1,1
704,586302,325,6852,-7246,-70,113,-47,-63,2,0,1,1
705,587136,-1216,6363,-5211,-64,45,-2,-42,1,0,1,1
706,587970,-2681,5588,-2950,-42,-23,38,-17,-2,0,1,1
707,588804,-3873,4412,-543,-4,-91,78,8,-5,0,1,1
708,589638,-5207,3221,1976,-10,-147,113,32,-3,0,1,1
709,590472,-5946,1691,4285,30,-197,140,52,-5,0,1,1
710,591306,-6390,67,6352,29,-232,159,69,-4,0,1,1
711,592140,-6216,-1791,8065,57,-257,168,82,-7,0,1,1
712,592974,-5734,-3546,9353,73,-263,168,90,-5,0,1,1
713,593808,-5042,-4908,10035,86,-251,149,95,-7,0,1,1
714,594642,-3655,-5820,9559,84,-217,120,90,-6,0,1,1
715,595476,-1967,-6583,8651,101,-169,84,83,-2,0,1,1
716,596310,-315,-6850,7238,73,-107,40,64,-4,0,1,1
717,597144,1234,-6357,5192,69,-41,-5,42,-4,0,1,1
718,597978,2678,-5556,2924,45,28,-46,15,-3,0,1,1
719,598812,3873,-4363,498,9,94,-85,-9,0,0,1,1
720,599646,5177,-3152,-2024,1,150,-120,-31,-1,0,1,1
721,600480,5935,-1633,-4325,-23,202,-148,-52,3,0,1,1
722,601314,6394,-45,-6378,-29,238,-167,-69,3,0,1,1
723,602148,6196,1803,-8054,-56,263,-176,-81,6,0,1,1
724,602982,5706,3551,-9329,-73,265,-174,-90,2,0,1,1
725,603816,5006,4925,-10013,-83,255,-155,-94,5,0,1,1
726,604650,3609,5850,-9541,-82,222,-127,-91,4,0,1,1
727,605484,1954,6581,-8632,-98,172,-91,-83,-2,0,1,1
728,606318,307,6825,-7206,-74,113,-47,-66,0,0,1,1
729,607152,-1239,6328,-5158,-69,44,-1,-42,1,0,1,1
730,607986,-2693,5547,-2896,-42,-24,39,-15,0,0,1,1
731,608820,-3879,4359,-484,-4,-89,77,9,-3,0,1,1
732,609654,-5168,3154,2008,-5,-149,112,33,-4,0,1,1
733,610488,-5899,1629,4295,24,-197,140,51,-7,0,1,1
734,611322,-6345,5,6367,27,-235,160,70,-6,0,1,1
735,612156,-6170,-1841,8064,52,-255,168,83,-5,0,1,1
736,612990,-5682,-3592,9346,72,-263,163,93,-7,0,1,1
737,613824,-4999,-4934,10017,84,-250,148,95,-7,0,1,1
738,614658,-3577,-5859,9521,84,-218,119,92,-7,0,1,1
739,615492,-1922,-6585,8609,102,-169,82,82,-5,0,1,1
740,616326,-296,-6831,7203,76,-107,37,66,-4,0,1,1
741,617160,1244,-6321,5145,69,-39,-6,41,-4,0,1,1
742,617994,2691,-5515,2868,44,31,-46,16,1,0,1,1
743,618828,3889,-4327,448,10,95,-85,-11,-2,0,1,1
744,619662,5184,-3131,-2051,3,154,-121,-32,1,0,1,1
745,620496,5908,-1589,-4343,-24,203,-147,-51,5,0,1,1
746,621330,6352,5,-6384,-27,240,-168,-68,4,0,1,1
747,622164,6144,1858,-8057,-55,261,-175,-84,3,0,1,1
748,622998,5659,3587,-9319,-73,268,-170,-92,5,0,1,1
749,623832,4972,4944,-9997,-81,254,-155,-97,2,0,1,1
750,624666,3548,5869,-9502,-85,222,-125,-94,3,0,1,1
751,625500,1914,6582,-8598,-102,174,-88,-83,3,0,1,1
752,626334,278,6811,-7163,-74,114,-44,-65,4,0,1,1
753,627168,-1255,6295,-5112,-71,44,-2,-42,0,0,1,1
754,628002,-2707,5491,-2827,-43,-25,41,-15,1,0,1,1
755,628836,-3899,4325,-433,-8,-90,78,10,-2,0,1,1
756,629670,-5173,3130,2038,-5,-148,112,34,-2,0,1,1
757,630504,-5899,1611,4311,22,-198,139,52,-7,0,1,1
758,631338,-6321,-29,6377,28,-234,159,72,-4,0,1,1
759,632172,-6146,-1871,8072,54,-257,167,85,-5,0,1,1
760,633006,-5649,-3629,9351,73,-261,163,94,-3,0,1,1
761,633840,-4982,-4950,10014,82,-248,145,98,-5,0,1,1
762,634674,-3565,-5872,9521,84,-215,116,93,-6,0,1,1
763,635508,-1915,-6585,8595,95,-165,81,83,-2,0,1,1
764,636342,-279,-6810,7166,77,-103,36,65,-2,0,1,1
765,637176,1262,-6288,5095,69,-35,-8,43,-1,0,1,1
766,638010,2714,-5489,2820,44,35,-51,14,-1,0,1,1
767,638844,3913,-4287,382,8,101,-90,-13,-2,0,1,1
768,639678,5204,-3112,-2086,5,157,-122,-34,1,0,1,1
769,640512,5936,-1584,-4375,-23,207,-150,-53,3,0,1,1
770,641346,6366,25,-6418,-26,242,-169,-73,1,0,1,1
771,642180,6154,1878,-8087,-55,262,-175,-87,1,0,1,1
772,643014,5657,3611,-9341,-73,268,-172,-94,3,0,1,1
773,643848,4961,4946,-9988,-81,255,-154,-98,3,0,1,1
774,644682,3541,5876,-9500,-82,224,-124,-93,6,0,1,1
775,645516,1893,6593,-8586,-100,171,-88,-83,0,0,1,1
776,646350,256,6799,-7130,-75,109,-44,-66,-1,0,1,1
777,647184,-1291,6269,-5046,-68,42,1,-40,2,0,1,1
778,648018,-2720,5450,-2770,-39,-26,43,-15,1,0,1,1
779,648852,-3916,4289,-377,-5,-92,79,11,-2,0,1,1
780,649686,-5157,3078,2079,0,-151,115,34,-2,0,1,1
781,650520,-5880,1554,4350,24,-200,139,56,-5,0,1,1
782,651354,-6308,-78,6417,31,-237,160,72,-6,0,1,1
783,652188,-6115,-1937,8108,57,-259,165,86,-8,0,1,1
784,653022,-5622,-3669,9364,74,-265,162,96,-6,0,1,1
785,653856,-4936,-4982,9999,81,-250,147,98,-4,0,1,1
786,654690,-3496,-5904,9489,89,-214,117,93,-4,0,1,1
787,655524,-1879,-6601,8577,97,-168,78,84,-6,0,1,1
788,656358,-235,-6818,7131,78,-104,34,65,-6,0,1,1
789,657192,1297,-6263,5039,73,-35,-8,42,-1,0,1,1
790,658026,2737,-5444,2756,49,35,-50,15,1,0,1,1
791,658860,3929,-4255,345,19,101,-87,-12,2,0,1,1
792,659694,5297,-2938,-1811,547,157,-123,-32,2,0,1,1
793,660528,5960,-1501,-4029,430,205,-150,-49,6,0,1,1
794,661362,6420,180,-6074,526,242,-167,-63,13,0,1,1
795,662196,6191,1972,-7814,348,262,-174,-74,13,0,1,1
796,663030,5686,3736,-9146,275,267,-168,-82,17,0,1,1
797,663864,4903,4999,-9850,51,251,-151,-83,17,0,1,1
798,664698,3448,5918,-9455,-89,217,-123,-78,16,0,1,1
799,665532,1811,6545,-8612,-256,166,-83,-70,13,0,1,1
800,666366,51,6311,-7328,-966,104,-44,-52,8,0,1,1
801,667200,-2149,4097,-5967,-4019,37,-22,-31,-16,0,1,1
802,668034,-1146,3283,-2661,-524,-2,-15,-5,-22,0,1,1
803,668868,770,3211,-299,3682,-8,-10,12,-6,0,1,1
804,669702,-3022,1389,717,-915,-10,-7,15,-1,0,1,1
805,670536,-2333,794,2064,526,-11,0,11,-1,0,1,1
806,671370,-4813,-243,4825,-232,-11,8,5,1,0,1,1
807,672204,-4304,-1927,6333,102,-14,12,-1,-3,0,1,1
808,673038,-5270,-3132,8538,137,-12,18,-7,0,0,1,1
809,673872,-4842,-4330,9213,41,-12,21,-10,-1,0,1,1
810,674706,-4798,-4399,9350,153,-12,25,-15,-2,0,1,1
811,675540,-3997,-4748,8778,33,-7,24,-17,0,0,1,1
812,676374,-3086,-4698,7902,118,-4,22,-19,0,0,1,1
813,677208,-1739,-4681,6493,73,1,20,-18,3,0,1,1
814,678042,-742,-3876,4664,47,4,14,-17,1,0,1,1
815,678876,722,-2991,2314,44,7,9,-17,-1,0,1,1
816,679710,1946,-1725,-231,-10,10,3,-10,3,0,1,1
817,680544,3325,-673,-2663,-11,11,-5,-5,1,0,1,1
818,681378,4113,541,-4699,-45,13,-11,1,3,0,1,1
819,682212,4720,1726,-6504,-58,13,-17,6,3,0,1,1
820,683046,4894,3011,-7988,-84,14,-21,10,3,0,1,1
821,683880,4895,3960,-8989,-135,13,-28,16,2,0,1,1
822,684714,4708,4467,-9292,-117,9,-27,20,2,0,1,1
823,685548,4115,4666,-8906,-124,7,-30,24,1,0,1,1
824,686382,2968,4776,-7877,-133,2,-29,25,-1,0,1,1
825,687216,1864,4436,-6419,-119,-1,-24,24,-1,0,1,1
826,688050,645,3858,-4591,-88,-4,-20,22,-2,0,1,1
827,688884,-639,2962,-2388,-66,-5,-15,19,-1,0,1,1
828,689718,-1988,1840,129,-19,-7,-8,16,1,0,1,1
829,690552,-3239,667,2556,-16,-10,-1,8,-3,0,1,1
